blockID,turkID,turkAge,turkGender,turkRace,turkEducation,turkScore,turkDuration,turkFactor1,turkFactor2,turkFactor3,turkFactor4,turkFactor5,turkFactor6,turkFactor7,turkFactor8,turkFactor9,defID,imageID,imageBW,turkResponse,groundTruth,compasScore,defAge,defGender,defRace,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,7948, WM-006,1,0,0,6,27,0,2,0,0,0,89,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,7948, BM-003,0,0,0,6,27,0,2,0,0,0,89,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,8724, WM-023,1,1,1,9,42,0,2,1,0,7,306,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,8724, BM-021,0,1,1,9,42,0,2,1,0,7,306,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9072, BM-012,0,1,1,7,37,0,2,0,0,4,94,0
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9072, WM-018,1,0,1,7,37,0,2,0,0,4,94,0
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9106, WF-002,1,1,1,2,32,1,1,0,0,2,354,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9106, BF-007,0,1,1,2,32,1,1,0,0,2,354,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9632, WM-221,1,1,0,1,46,0,1,0,0,1,319,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9632, BM-034,0,1,0,1,46,0,1,0,0,1,319,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9914, BM-005,0,1,1,4,23,0,1,0,1,4,45,0
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9914, WM-009,1,1,1,4,23,0,1,0,1,4,45,0
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9942, WM-223,1,0,0,1,46,0,3,0,0,0,190,1
16,AMELYCC59JKB0,3,1,1,6,38,555,5,7,8,9,NA,NA,NA,NA,NA,9942, BM-212,0,0,0,1,46,0,3,0,0,0,190,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10010, WM-024,1,0,1,9,21,0,2,0,0,0,168,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10010, BM-036,0,0,1,9,21,0,2,0,0,0,168,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10536, BM-003,0,1,1,9,26,0,2,0,0,8,280,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10536, WM-006,1,1,1,9,26,0,2,0,0,8,280,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10920, WM-012,1,1,0,5,34,0,1,0,0,4,246,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10920, BM-017,0,1,0,5,34,0,1,0,0,4,246,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10997, WM-015,1,0,0,3,23,0,2,0,0,0,209,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,10997, BM-013,0,1,0,3,23,0,2,0,0,0,209,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,156, WM-003,1,1,1,6,24,0,1,0,1,8,163,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,156, BM-001,0,1,1,6,24,0,1,0,1,8,163,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2153, WM-010,1,1,1,8,22,0,2,0,0,3,418,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2153, BM-010,0,1,1,8,22,0,2,0,0,3,418,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2211, WM-017,1,1,1,7,24,0,2,0,0,5,172,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2211, BM-015,0,1,1,7,24,0,2,0,0,5,172,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,222, WF-014,1,0,0,1,43,1,1,0,0,0,133,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,222, BF-024,0,1,0,1,43,1,1,0,0,0,133,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2410, BF-007,0,1,0,4,33,1,3,0,0,2,426,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2410, WF-002,1,1,0,4,33,1,3,0,0,2,426,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2448, WM-025,1,1,1,8,21,0,2,0,0,0,190,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2448, BM-037,0,0,1,8,21,0,2,0,0,0,190,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2514, WM-011,1,0,1,9,35,0,2,0,1,23,268,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2514, BM-011,0,1,1,9,35,0,2,0,1,23,268,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2767, empty2,0,0,1,1,67,0,1,0,0,2,334,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2767, empty2,1,0,1,1,67,0,1,0,0,2,334,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2820, empty2,0,0,0,1,66,0,1,0,0,0,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,2820, empty2,1,0,0,1,66,0,1,0,0,0,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,3229, WM-004,1,1,0,5,26,0,1,0,0,2,99,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,3229, BM-002,0,1,0,5,26,0,1,0,0,2,99,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,3676, BM-212,0,0,0,5,50,0,2,0,0,1,306,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,3676, WM-223,1,0,0,5,50,0,2,0,0,1,306,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,4596, BM-034,0,0,1,1,52,0,2,0,0,0,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,4596, WM-221,1,0,1,1,52,0,2,0,0,0,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,5515, WM-018,1,0,0,1,45,0,2,0,0,1,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,5515, BM-012,0,0,0,1,45,0,2,0,0,1,45,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,5818, WM-026,1,0,0,5,23,0,2,0,0,0,169,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,5818, BM-019,0,0,0,5,23,0,2,0,0,0,169,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6056, BM-004,0,1,1,8,31,0,1,0,0,17,319,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6056, WM-002,1,1,1,8,31,0,1,0,0,17,319,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6818, WF-221,1,0,1,4,51,1,1,0,0,0,206,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6818, BF-203,0,0,1,4,51,1,1,0,0,0,206,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6911, BM-009,0,0,1,4,20,0,3,0,0,0,337,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,6911, WM-001,1,0,1,4,20,0,3,0,0,0,337,0
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,7455, WM-019,1,0,0,7,22,0,2,0,0,0,100,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,7455, BM-016,0,1,0,7,22,0,2,0,0,0,100,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,7615, WM-013,1,0,0,1,34,0,2,0,0,0,129,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,7615, BM-018,0,0,0,1,34,0,2,0,0,0,129,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,8416, WF-001,1,1,0,3,24,1,2,0,0,0,112,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,8416, BF-001,0,1,0,3,24,1,2,0,0,0,112,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,8747, WM-009,1,1,1,9,25,0,1,0,0,5,129,1
17,A17MG650X3U09C,2,0,1,7,27,580,7,5,6,9,8,4,3,2,1,8747, BM-005,0,1,1,9,25,0,1,0,0,5,129,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10010, BM-036,0,0,1,9,21,0,2,0,0,0,168,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10010, WM-024,1,0,1,9,21,0,2,0,0,0,168,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10536, WM-006,1,1,1,9,26,0,2,0,0,8,280,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10536, BM-003,0,1,1,9,26,0,2,0,0,8,280,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10920, WM-012,1,0,0,5,34,0,1,0,0,4,246,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10920, BM-017,0,1,0,5,34,0,1,0,0,4,246,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10997, WM-015,1,0,0,3,23,0,2,0,0,0,209,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,10997, BM-013,0,0,0,3,23,0,2,0,0,0,209,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,156, BM-001,0,1,1,6,24,0,1,0,1,8,163,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,156, WM-003,1,1,1,6,24,0,1,0,1,8,163,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2153, WM-010,1,1,1,8,22,0,2,0,0,3,418,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2153, BM-010,0,1,1,8,22,0,2,0,0,3,418,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2211, BM-015,0,1,1,7,24,0,2,0,0,5,172,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2211, WM-017,1,1,1,7,24,0,2,0,0,5,172,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,222, WF-014,1,0,0,1,43,1,1,0,0,0,133,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,222, BF-024,0,0,0,1,43,1,1,0,0,0,133,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2410, BF-007,0,0,0,4,33,1,3,0,0,2,426,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2410, WF-002,1,1,0,4,33,1,3,0,0,2,426,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2448, WM-025,1,0,1,8,21,0,2,0,0,0,190,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2448, BM-037,0,0,1,8,21,0,2,0,0,0,190,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2514, WM-011,1,1,1,9,35,0,2,0,1,23,268,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2514, BM-011,0,1,1,9,35,0,2,0,1,23,268,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2767, empty2,1,1,1,1,67,0,1,0,0,2,334,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2767, empty2,0,0,1,1,67,0,1,0,0,2,334,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2820, empty2,1,0,0,1,66,0,1,0,0,0,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,2820, empty2,0,0,0,1,66,0,1,0,0,0,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,3229, BM-002,0,1,0,5,26,0,1,0,0,2,99,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,3229, WM-004,1,0,0,5,26,0,1,0,0,2,99,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,3676, WM-223,1,0,0,5,50,0,2,0,0,1,306,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,3676, BM-212,0,1,0,5,50,0,2,0,0,1,306,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,4596, BM-034,0,0,1,1,52,0,2,0,0,0,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,4596, WM-221,1,0,1,1,52,0,2,0,0,0,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,5515, BM-012,0,0,0,1,45,0,2,0,0,1,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,5515, WM-018,1,0,0,1,45,0,2,0,0,1,45,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,5818, BM-019,0,0,0,5,23,0,2,0,0,0,169,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,5818, WM-026,1,0,0,5,23,0,2,0,0,0,169,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6056, WM-002,1,1,1,8,31,0,1,0,0,17,319,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6056, BM-004,0,1,1,8,31,0,1,0,0,17,319,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6818, WF-221,1,0,1,4,51,1,1,0,0,0,206,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6818, BF-203,0,0,1,4,51,1,1,0,0,0,206,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6911, WM-001,1,0,1,4,20,0,3,0,0,0,337,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,6911, BM-009,0,0,1,4,20,0,3,0,0,0,337,0
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,7455, BM-016,0,0,0,7,22,0,2,0,0,0,100,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,7455, WM-019,1,0,0,7,22,0,2,0,0,0,100,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,7615, BM-018,0,0,0,1,34,0,2,0,0,0,129,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,7615, WM-013,1,0,0,1,34,0,2,0,0,0,129,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,8416, BF-001,0,0,0,3,24,1,2,0,0,0,112,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,8416, WF-001,1,0,0,3,24,1,2,0,0,0,112,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,8747, BM-005,0,1,1,9,25,0,1,0,0,5,129,1
17,A1F34ZP6YNI98F,2,1,1,3,35,426,7,6,9,8,5,4,3,2,1,8747, WM-009,1,1,1,9,25,0,1,0,0,5,129,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10010, WM-024,1,0,1,9,21,0,2,0,0,0,168,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10010, BM-036,0,0,1,9,21,0,2,0,0,0,168,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10536, WM-006,1,1,1,9,26,0,2,0,0,8,280,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10536, BM-003,0,0,1,9,26,0,2,0,0,8,280,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10920, WM-012,1,1,0,5,34,0,1,0,0,4,246,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10920, BM-017,0,1,0,5,34,0,1,0,0,4,246,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10997, WM-015,1,0,0,3,23,0,2,0,0,0,209,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,10997, BM-013,0,0,0,3,23,0,2,0,0,0,209,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,156, WM-003,1,1,1,6,24,0,1,0,1,8,163,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,156, BM-001,0,1,1,6,24,0,1,0,1,8,163,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2153, BM-010,0,1,1,8,22,0,2,0,0,3,418,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2153, WM-010,1,1,1,8,22,0,2,0,0,3,418,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2211, BM-015,0,1,1,7,24,0,2,0,0,5,172,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2211, WM-017,1,1,1,7,24,0,2,0,0,5,172,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,222, WF-014,1,0,0,1,43,1,1,0,0,0,133,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,222, BF-024,0,0,0,1,43,1,1,0,0,0,133,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2410, WF-002,1,1,0,4,33,1,3,0,0,2,426,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2410, BF-007,0,0,0,4,33,1,3,0,0,2,426,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2448, WM-025,1,1,1,8,21,0,2,0,0,0,190,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2448, BM-037,0,1,1,8,21,0,2,0,0,0,190,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2514, WM-011,1,1,1,9,35,0,2,0,1,23,268,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2514, BM-011,0,1,1,9,35,0,2,0,1,23,268,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2767, empty2,1,0,1,1,67,0,1,0,0,2,334,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2767, empty2,0,0,1,1,67,0,1,0,0,2,334,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2820, empty2,0,0,0,1,66,0,1,0,0,0,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,2820, empty2,1,0,0,1,66,0,1,0,0,0,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,3229, WM-004,1,1,0,5,26,0,1,0,0,2,99,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,3229, BM-002,0,0,0,5,26,0,1,0,0,2,99,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,3676, BM-212,0,1,0,5,50,0,2,0,0,1,306,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,3676, WM-223,1,0,0,5,50,0,2,0,0,1,306,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,4596, BM-034,0,0,1,1,52,0,2,0,0,0,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,4596, WM-221,1,0,1,1,52,0,2,0,0,0,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,5515, BM-012,0,0,0,1,45,0,2,0,0,1,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,5515, WM-018,1,0,0,1,45,0,2,0,0,1,45,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,5818, BM-019,0,0,0,5,23,0,2,0,0,0,169,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,5818, WM-026,1,0,0,5,23,0,2,0,0,0,169,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6056, BM-004,0,1,1,8,31,0,1,0,0,17,319,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6056, WM-002,1,1,1,8,31,0,1,0,0,17,319,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6818, WF-221,1,0,1,4,51,1,1,0,0,0,206,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6818, BF-203,0,0,1,4,51,1,1,0,0,0,206,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6911, WM-001,1,0,1,4,20,0,3,0,0,0,337,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,6911, BM-009,0,0,1,4,20,0,3,0,0,0,337,0
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,7455, BM-016,0,1,0,7,22,0,2,0,0,0,100,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,7455, WM-019,1,1,0,7,22,0,2,0,0,0,100,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,7615, BM-018,0,0,0,1,34,0,2,0,0,0,129,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,7615, WM-013,1,0,0,1,34,0,2,0,0,0,129,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,8416, BF-001,0,1,0,3,24,1,2,0,0,0,112,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,8416, WF-001,1,1,0,3,24,1,2,0,0,0,112,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,8747, BM-005,0,1,1,9,25,0,1,0,0,5,129,1
17,A1HA1PWPIX8YTO,2,0,2,5,30,652,5,7,4,6,9,8,1,3,2,8747, WM-009,1,1,1,9,25,0,1,0,0,5,129,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10010, BM-036,0,0,1,9,21,0,2,0,0,0,168,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10010, WM-024,1,0,1,9,21,0,2,0,0,0,168,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10536, BM-003,0,1,1,9,26,0,2,0,0,8,280,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10536, WM-006,1,1,1,9,26,0,2,0,0,8,280,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10920, BM-017,0,1,0,5,34,0,1,0,0,4,246,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10920, WM-012,1,1,0,5,34,0,1,0,0,4,246,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10997, BM-013,0,0,0,3,23,0,2,0,0,0,209,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,10997, WM-015,1,0,0,3,23,0,2,0,0,0,209,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,156, BM-001,0,1,1,6,24,0,1,0,1,8,163,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,156, WM-003,1,1,1,6,24,0,1,0,1,8,163,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,2153, WM-010,1,1,1,8,22,0,2,0,0,3,418,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,2153, BM-010,0,1,1,8,22,0,2,0,0,3,418,1
17,A1I3QYJJU5ACFR,2,0,4,6,33,364,5,6,7,NA,NA,NA,NA,NA,NA,2211, BM-015,0,1,1,7,24,0,2,0,0,5,172,1
